;year;selling_price;km_driven;seats;mileage;max_power;torque_nm;torque_rpm;engine;fuel_Diesel;fuel_LPG;fuel_Petrol;seller_type_Individual;seller_type_Trustmark Dealer;transmission_Manual;owner_Fourth & Above Owner;owner_Second Owner;owner_Test Drive Car;owner_Third Owner;brand_mte
188;2016;13.017005083966255;9.61587214452889;6.0;18.15;82.0;115.0;3550.0;1198;0;0;1;1;0;1;0;1;0;0;13.115306735614563
189;2017;13.102162710901053;11.407576060361786;5.0;22.95;74.0;190.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.506310508765464
190;2009;12.75130259456002;10.757924157061597;5.0;17.0;118.0;146.0;4800.0;1497;0;0;1;1;0;1;0;1;0;0;13.07512197700911
191;2005;11.350418300109132;11.407576060361786;5.0;17.3;60.0;78.0;4500.0;993;0;0;1;1;0;1;0;0;0;0;12.523624568918567
192;2010;12.278397958261774;11.700242855114809;5.0;18.9;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.678593784862787
193;2010;12.676079399771027;11.51293546492023;5.0;16.2;103.2;146.02;3000.0;1599;0;0;1;1;0;1;0;0;0;1;12.759299741104265
194;2016;13.038981768465277;11.002116507732017;5.0;20.85;83.14;115.0;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.550274603652587
195;2005;11.082157933374816;11.362114203075018;5.0;15.3;83.0;115.0;3200.0;1341;0;0;1;1;0;1;0;0;0;0;12.754614268027705
196;2020;13.487007879880162;8.517393171418904;5.0;18.6;81.86;117.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.826907619686096
197;2017;13.592368256649284;10.518700218288165;5.0;28.09;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.765184018668243
198;2019;13.161586013632684;9.546884034617925;5.0;20.3;84.0;114.0;3500.0;1199;0;0;1;1;0;1;0;0;0;0;12.446645816933701
199;2015;13.270785106659046;11.156264806643742;7.0;20.77;88.76;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.764426607602573
200;2012;12.367345048436391;11.695255355062795;6.0;13.93;116.3;130.0;4000.0;2179;1;0;0;1;0;1;0;0;0;0;13.425145923155824
201;2015;13.304686600863562;10.819798284210286;5.0;17.4;117.3;145.0;4600.0;1497;0;0;1;1;0;1;0;0;0;0;13.081051593876548
202;2014;12.577639650232573;11.002116507732017;5.0;19.4;86.8;109.0;4500.0;1198;0;0;1;1;0;1;0;1;0;0;13.045074319074509
203;2016;12.793862088206213;10.819798284210286;5.0;26.6;58.16;77.0;3500.0;998;0;0;0;1;0;1;0;0;0;0;12.615748518469045
204;2017;13.217675375388819;10.819798284210286;5.0;20.85;83.14;115.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.646334475570828
205;2013;12.834683971615659;11.156264806643742;5.0;18.5;82.85;113.7;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.744438213139308
206;2003;10.596659732783579;11.407576060361786;5.0;13.2;46.3;104.86;2500.0;1299;0;0;1;1;0;1;0;1;0;0;12.679896188800242
207;2018;12.948012371209098;10.463131911491967;5.0;20.51;67.0;90.0;3500.0;998;0;0;1;1;0;0;0;0;0;0;12.695522219444769
208;2017;13.217675375388819;9.90353755128617;5.0;21.21;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.729915667271209
209;2018;12.506180941677357;9.90353755128617;5.0;24.7;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.76071778788044
210;2018;13.45883704259595;8.962007209588313;5.0;22.0;81.8;113.0;4200.0;1197;0;0;1;1;0;0;0;0;0;0;12.559879172687484
211;2017;13.122365377402328;9.90353755128617;5.0;20.4;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.610909072755705
212;2019;14.038654909278163;9.61587214452889;7.0;17.6;147.94;320.0;2250.0;2179;1;0;0;1;0;1;0;0;0;0;12.45220006323896
213;2013;12.676079399771027;10.3538622893929;5.0;18.5;82.85;113.7;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.711470339301142
214;2018;13.45883704259595;10.819798284210286;5.0;28.4;74.02;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.560275449104939
215;2015;12.577639650232573;11.002116507732017;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.719276466772419
216;2012;13.217675375388819;11.51293546492023;5.0;14.53;138.1;173.0;4000.0;1794;0;0;1;1;0;0;0;0;0;0;13.367820304056686
217;2012;12.487488878546145;11.002116507732017;5.0;19.4;86.8;109.0;4500.0;1198;0;0;1;1;0;1;0;0;0;0;13.084746106699834
218;2018;13.629182184591333;8.517393171418904;5.0;21.4;83.1;115.0;4000.0;1197;0;0;1;1;0;0;0;0;0;0;12.588151485180985
219;2017;13.592368256649284;11.002116507732017;7.0;14.1;147.94;320.0;2250.0;2179;1;0;0;1;0;1;0;0;0;0;12.419887790653169
220;2011;11.982935344196433;10.12667110305036;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;1;0;0;12.65265807722877
221;2018;12.721888795877375;10.308985993422082;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.950025427769713
222;2017;12.703816069256568;11.289794413577894;5.0;20.63;67.0;104.0;4000.0;1198;0;0;1;1;0;1;0;1;0;0;12.73777895751433
223;2017;13.560619598657233;11.225256725762893;5.0;24.3;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.76383654584217
224;2020;13.169248871698304;10.373522431293592;5.0;20.14;81.86;113.75;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.901664070111451
225;2015;12.409017571151187;10.596659732783579;5.0;22.74;47.3;69.0;3500.0;796;0;0;1;1;0;1;0;0;0;0;12.64878090225815
226;2012;12.524530013005734;11.440365524765756;5.0;17.0;80.0;111.72000000000001;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.838180790422347
227;2018;13.161586013632684;11.002116507732017;5.0;17.57;88.7;140.0;2750.0;1193;0;0;1;1;0;1;0;0;0;0;12.568593245662901
228;2008;11.775297421715827;11.695255355062795;5.0;14.2;110.0;111.72000000000001;4000.0;1248;0;0;1;1;0;1;0;1;0;0;12.529627624717648
229;2014;13.217675375388819;10.518700218288165;5.0;16.95;97.7;134.0;4000.0;1498;0;0;1;1;0;1;0;0;0;0;13.029232700893205
230;2018;13.721200977393528;9.61587214452889;5.0;17.0;121.36;150.0;4500.0;1497;0;0;1;1;0;1;0;0;0;0;12.897554412439211
231;2015;12.611541086966115;11.289794413577894;5.0;19.49;67.04;104.0;4000.0;1198;0;0;1;1;0;1;0;0;0;0;12.996841043243794
232;2016;12.765691290604371;11.849404844423074;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.665730273385957
233;2013;13.710151153416941;11.156264806643742;7.0;12.83;162.0;340.0;2525.0;2696;1;0;0;1;0;1;0;0;0;0;13.120692235360064
234;2013;12.611541086966115;11.695255355062795;7.0;17.21;100.0;240.0;2200.0;1493;1;0;0;1;0;1;0;1;0;0;13.185969617248976
235;2010;12.429220196836383;11.608244735642321;5.0;21.1;73.9;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.688696186055976
236;2017;13.910821646859095;10.518700218288165;5.0;19.67;126.2;259.9;2325.0;1582;1;0;0;1;0;1;0;0;0;0;12.94758761814202
237;2016;12.506180941677357;10.691967639914864;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.854067219758853
238;2015;13.369225017834633;11.289794413577894;7.0;20.77;88.76;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.626776284225397
239;2015;13.384729180332174;11.736077016252437;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;1;0;1;0;0;0;0;13.26719445237943
240;2017;12.92391243868049;9.510519035757246;5.0;15.37;73.0;101.0;3000.0;1196;0;0;1;1;0;1;0;0;0;0;12.544340690282233
241;2011;12.013706813470414;11.225256725762893;5.0;17.92;62.1;96.1;3000.0;1086;0;0;1;1;0;1;0;0;0;0;12.829686620592184
242;2007;11.289794413577894;11.695255355062795;5.0;13.2;94.0;122.50000000000001;3500.0;1495;0;0;1;1;0;1;0;1;0;0;12.925683903198234
243;2012;13.190023895035274;11.695255355062795;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;1;0;1;0;0;0;0;13.143732394091943
244;2013;13.45883704259595;11.156264806643742;7.0;12.99;100.57;200.0;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.40913529216433
245;2013;13.217675375388819;11.156264806643742;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.628946658357185
246;2019;13.429849547739444;9.61587214452889;5.0;19.0;88.76;110.0;4800.0;1199;0;0;1;1;0;0;0;0;0;0;13.019821224508995
247;2009;12.206077645517674;10.87806606028079;5.0;20.36;78.9;111.8;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.844323527838862
248;2014;13.122365377402328;11.695255355062795;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.746626632895806
249;2016;13.815511557963774;11.156264806643742;7.0;24.52;88.5;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;0;12.67260915449272
250;2008;11.608244735642321;11.695255355062795;5.0;14.2;82.9;115.64000000000001;3200.0;1341;0;0;1;1;0;1;0;1;0;0;12.96293186924657
251;2012;12.676079399771027;11.51293546492023;5.0;18.5;80.0;111.72000000000001;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.933810181998684
252;2005;11.225256725762893;11.608244735642321;5.0;13.0;100.0;112.7;4500.0;1298;1;0;0;1;0;1;0;1;0;0;12.45685545152331
253;2015;12.765691290604371;11.51293546492023;5.0;20.4;83.11;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.679595776667874
254;2013;12.04355959836804;11.998439434579149;5.0;19.4;70.0;135.4;2500.0;1405;1;0;0;1;0;1;0;0;0;0;12.608295595913912
255;2017;13.592368256649284;10.571342565808699;5.0;22.54;88.73;219.7;2125.0;1396;1;0;0;1;0;1;0;0;0;0;12.811339853313667
256;2017;13.122365377402328;11.225256725762893;5.0;26.8;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.660936559472313
257;2017;14.137594781770806;10.819798284210286;7.0;17.6;153.86;400.0;2125.0;2179;1;0;0;1;0;0;0;0;0;0;12.465201694182614
258;2019;14.077875591662238;10.596659732783579;8.0;17.3;121.0;300.0;2125.0;1497;1;0;0;1;0;1;0;0;0;0;13.190694287416255
259;2013;13.180634172318978;11.434974734252892;5.0;22.32;126.3;259.9;2325.0;1582;1;0;0;1;0;1;0;0;0;0;12.849137763460632
260;2012;12.793862088206213;11.970356641102999;5.0;23.4;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.77051299235567
261;2012;12.644330802262578;11.695255355062795;5.0;19.3;73.9;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.573800467034513
262;2015;13.493928313146206;10.819798284210286;5.0;26.0;98.6;200.0;1750.0;1498;1;0;0;1;0;1;0;1;0;0;13.125599303780362
263;2012;12.73670383776449;11.608244735642321;5.0;19.3;73.9;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.535641000783704
264;2017;13.217675375388819;7.601402334583733;5.0;25.4;73.97;190.25;2000.0;1186;1;0;0;1;0;1;0;1;0;0;12.738859355345046
265;2011;13.955273369904273;12.10625783509458;7.0;11.5;171.0;343.0;2400.0;2982;1;0;0;1;0;1;0;1;0;0;13.54493944685714
266;2016;12.847929163278053;11.156264806643742;5.0;27.28;69.0;140.0;2400.0;1047;1;0;0;1;0;1;0;0;0;0;12.535578687459079
267;2013;12.765691290604371;11.407576060361786;5.0;17.97;99.6;134.0;4000.0;1498;0;0;1;1;0;0;0;1;0;0;12.890832821493396
268;2019;13.321215875492413;7.601402334583733;5.0;18.6;81.86;117.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.791577415405527
269;2015;13.171155446333852;9.90353755128617;5.0;20.85;83.14;115.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.550780546072923
270;2011;13.081543466215237;11.695255355062795;7.0;12.8;102.0;199.92;2400.0;2494;1;0;0;1;0;1;0;0;0;0;13.423262678946084
271;2017;13.567050480716235;10.463131911491967;6.0;16.55;105.0;247.0;1900.0;2498;1;0;0;1;0;1;0;0;0;0;13.335600692731182
272;2012;12.676079399771027;12.170450649220749;5.0;19.3;73.9;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.552820530693728
273;2014;12.834683971615659;11.289794413577894;5.0;20.4;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.533659465400985
274;2019;12.611541086966115;10.596659732783579;5.0;19.02;67.05;104.0;4000.0;1198;0;0;1;1;0;1;0;0;0;0;12.684531372921732
275;2015;13.122365377402328;11.156264806643742;5.0;22.54;88.73;219.7;2125.0;1396;1;0;0;1;0;1;1;0;0;0;12.965693465630942
276;2011;12.90917263218775;11.714714625626018;9.0;12.05;120.0;290.0;2300.0;2179;1;0;0;1;0;1;0;0;0;0;13.176171279007125
277;2015;13.122365377402328;11.225256725762893;7.0;14.07;69.01;223.0;1900.0;2956;1;0;0;1;0;1;0;0;0;0;12.377159340119537
278;2017;12.765691290604371;11.695255355062795;5.0;27.28;69.0;140.0;2400.0;1047;1;0;0;1;0;1;0;0;0;0;12.370686835346504
279;2015;12.847929163278053;10.596659732783579;5.0;17.57;88.7;140.0;2750.0;1193;0;0;1;1;0;1;0;0;0;0;12.455540398735796
280;2008;11.652687407345388;11.46374572492597;5.0;13.2;94.0;122.50000000000001;3500.0;1495;0;0;1;1;0;1;0;0;0;1;12.77891502358771
281;2014;12.721888795877375;10.405292613081036;5.0;19.4;86.8;109.0;4500.0;1198;0;0;1;0;0;1;0;0;0;0;13.011039748002005
282;2015;13.049794835104816;11.051905362739744;5.0;18.9;82.0;114.0;4000.0;1197;0;0;1;0;0;0;0;0;0;0;12.79562995178907
283;2012;12.577639650232573;11.002116507732017;5.0;21.02;88.76;200.0;2375.0;1248;1;0;0;1;0;1;0;0;0;0;12.46851988419239
284;2005;11.608244735642321;10.714439990727769;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;1;0;0;12.588573496871431
285;2011;13.017005083966255;11.289794413577894;7.0;11.57;138.1;320.0;2200.0;2179;1;0;0;1;0;1;0;0;0;1;12.575049727400799
286;2009;12.899222326086994;12.04355959836804;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;1;0;0;13.129378654394758
287;2007;12.25486757159303;12.244769182865774;7.0;13.6;63.0;180.0;1470.0;2523;1;0;0;1;0;1;0;1;0;0;13.275330452863201
288;2018;15.341567078850604;8.984317679911129;5.0;17.9;170.0;400.0;2100.0;2143;1;0;0;1;0;0;0;0;0;0;14.443804252661728
289;2016;12.301387370778713;10.463131911491967;8.0;16.8;34.2;59.0;2500.0;796;0;0;1;1;0;1;0;0;0;0;12.539586284222215
290;2017;13.017005083966255;10.463131911491967;5.0;18.9;82.0;114.0;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.857901922180337
291;2013;12.577639650232573;10.819798284210286;5.0;16.95;78.9;111.8;4000.0;1197;0;0;1;1;0;0;0;0;0;0;12.755593494651963
292;2016;13.161586013632684;9.90353755128617;5.0;20.4;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.55411731517971
293;2011;12.487488878546145;9.90353755128617;5.0;16.95;78.9;111.8;4000.0;1197;0;0;1;1;0;0;0;0;0;0;12.777307310668151
294;2012;12.706850963741102;10.819798284210286;5.0;18.6;85.8;114.0;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.625645103788193
295;2014;13.142166004700508;11.695255355062795;7.0;15.96;62.1;195.0;1800.0;2523;1;0;0;1;0;1;0;0;0;0;13.330669142065027
296;2014;13.122365377402328;11.156264806643742;5.0;17.1;121.3;154.9;4200.0;1591;0;0;1;1;0;1;0;0;0;0;12.714315499558863
297;2015;13.171155446333852;10.819798284210286;5.0;17.19;81.86;114.73;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.879201938904291
298;2019;13.42246945133505;9.711176264112805;5.0;21.01;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.636739443127635
299;2010;12.611541086966115;11.156264806643742;5.0;17.0;80.0;111.72000000000001;4000.0;1197;0;0;1;1;0;1;0;0;0;0;12.850658918916444
300;2005;11.407576060361786;11.5065250257892;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;1;0;0;12.606408413845056
301;2017;13.384729180332174;10.12667110305036;5.0;26.59;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;0;12.540927975598787
302;2014;12.921472880009725;11.156264806643742;5.0;19.1;85.8;114.0;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.545124220401657
303;2015;12.886643575525625;11.289794413577894;5.0;24.0;70.0;160.0;2125.0;1120;1;0;0;1;0;1;0;1;0;0;12.780055074046876
304;2010;12.278397958261774;11.156264806643742;5.0;18.9;67.0;111.7;4000.0;1061;0;0;1;1;0;1;0;1;0;0;12.5372299363814
305;2014;12.899222326086994;11.156264806643742;5.0;19.1;85.8;114.0;4000.0;1197;0;0;1;1;0;1;0;1;0;0;12.58249838676998
306;2012;11.695255355062795;11.002116507732017;5.0;18.6;79.4;108.0;4400.0;1199;0;0;1;1;0;1;0;0;0;1;12.272652575451888
307;2018;13.377007146164305;9.210440366976517;5.0;20.3;84.0;114.0;3500.0;1199;0;0;1;1;0;0;0;0;0;0;12.384486396531896
308;2006;11.302216779257382;11.289794413577894;4.0;16.1;37.0;59.0;2500.0;796;0;0;1;1;0;1;0;0;0;0;12.545016804471887
309;2017;14.077875591662238;10.308985993422082;5.0;25.6;97.9;200.0;1750.0;1498;1;0;0;1;0;1;0;0;0;0;13.120496332207615
310;2017;14.038654909278163;10.404293143019792;5.0;25.6;97.9;200.0;1750.0;1498;1;0;0;1;0;1;0;0;0;0;13.238270364860766
311;2013;13.190023895035274;11.407576060361786;7.0;16.02;93.7;130.0;4000.0;1373;0;0;1;1;0;1;0;0;0;1;12.567273233921735
312;2014;13.22672519452875;11.291043617373028;5.0;19.01;108.5;248.0;2250.0;1461;1;0;0;1;0;1;0;1;0;0;12.952562550024469
313;2014;13.493928313146206;11.695255355062795;5.0;17.4;117.3;145.0;4600.0;1497;0;0;1;1;0;1;0;0;0;0;13.204754280490377
314;1983;12.611541086966115;9.210440366976517;4.0;16.1;37.0;59.0;2500.0;796;1;0;0;1;0;1;0;0;0;1;13.308575459392278
315;2016;12.345834587905333;10.596659732783579;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.863961815972983
316;2013;13.592368256649284;11.982935344196433;8.0;12.99;100.6;200.0;2400.0;2494;1;0;0;1;0;1;0;1;0;0;13.587253268017948
317;2017;12.92391243868049;10.757924157061597;5.0;20.51;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.709961540092644
318;2018;14.006131744018864;10.12667110305036;5.0;21.38;88.7;219.7;2125.0;1396;1;0;0;1;0;1;0;0;0;0;12.869691691079051
319;2017;12.899222326086994;10.165890277802454;5.0;23.84;84.0;114.0;3500.0;1199;0;0;1;1;0;1;0;0;0;0;12.503213096332175
320;2018;13.161586013632684;10.275085591132715;5.0;24.0;73.97;190.24;2000.0;1186;1;0;0;1;0;1;0;0;0;0;12.709955496503289
321;2016;13.384729180332174;10.819798284210286;5.0;21.4;83.1;115.0;4000.0;1197;0;0;1;1;0;0;0;0;0;0;12.535145266895244
322;2011;12.691583538230217;10.968215530759236;5.0;16.1;88.2;112.7;4500.0;1298;0;0;1;1;0;1;0;0;0;1;12.705105990468102
323;2012;12.948012371209098;11.695255355062795;5.0;17.4;85.8;114.0;4000.0;1197;0;0;1;1;0;0;0;0;0;0;12.643638145213615
324;2014;12.899222326086994;10.819798284210286;5.0;20.4;81.8;113.0;4200.0;1197;0;0;1;1;0;1;0;0;0;0;12.596996238350668
325;2010;12.449018824140563;11.289794413577894;5.0;17.0;80.0;111.72000000000001;4000.0;1197;0;0;1;1;0;1;1;0;0;0;12.76404146939221
326;2003;11.082157933374816;11.002116507732017;5.0;17.3;60.0;78.0;4500.0;993;0;0;1;1;0;1;1;0;0;0;12.665335312924492
327;2017;12.768544351446794;10.491301994830229;5.0;23.1;67.04;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.671832335708771
328;2007;12.90917263218775;11.695255355062795;8.0;12.8;102.0;199.92;2400.0;2494;1;0;0;1;0;1;0;0;0;1;13.498675203703502
329;2011;12.128116509451258;12.128116509451258;5.0;21.1;73.9;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;1;12.723378447233198
330;2011;12.429220196836383;10.819798284210286;5.0;23.08;63.1;160.0;2000.0;1461;1;0;0;1;0;1;0;0;0;0;12.816387553958599
331;2002;11.002116507732017;11.51293546492023;5.0;17.3;60.0;78.0;4500.0;993;0;0;1;1;0;1;1;0;0;0;12.695141007985379
332;2013;13.122365377402328;10.819798284210286;5.0;17.1;121.3;154.9;4200.0;1591;0;0;1;1;0;1;0;1;0;0;12.73661359216182
333;2007;11.350418300109132;11.289794413577894;5.0;18.2;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.615849508054884
334;2005;11.350418300109132;11.002116507732017;5.0;18.9;46.3;62.0;3000.0;796;0;0;1;1;0;1;0;1;0;0;12.777263128330627
335;2005;11.350418300109132;11.289794413577894;5.0;19.7;46.3;62.0;3000.0;796;0;0;1;1;0;1;1;0;0;0;12.690554381663125
336;2011;12.487488878546145;11.407576060361786;5.0;19.3;73.9;190.0;2000.0;1248;1;0;0;1;0;1;1;0;0;0;12.63680806533464
337;2010;11.775297421715827;11.995357787034976;5.0;19.0;66.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.66351420520657
338;2013;13.081543466215237;11.608244735642321;7.0;20.77;88.76;200.0;1750.0;1248;1;0;0;1;0;1;0;0;0;1;12.722245179275358
339;2008;12.04355959836804;11.695255355062795;5.0;17.8;75.0;190.0;2000.0;1248;1;0;0;1;0;1;0;0;0;1;12.619649237205662
340;2011;12.524530013005734;10.714439990727769;5.0;23.08;63.1;160.0;2000.0;1461;1;0;0;1;0;1;0;0;0;0;13.047013496580828
341;2005;11.39640288460621;11.407576060361786;5.0;18.9;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;1;0;0;12.774260453452749
342;2010;12.04355959836804;11.407576060361786;5.0;20.0;68.0;160.0;2000.0;1399;1;0;0;1;0;1;0;1;0;0;12.801810130106759
343;2019;13.901689171636098;9.711176264112805;5.0;17.0;110.0;200.0;2750.0;1197;0;0;1;0;0;1;0;0;0;0;13.15474699553998
344;2017;13.910821646859095;11.112462823634855;5.0;17.01;126.2;259.9;2325.0;1582;1;0;0;1;0;0;0;0;0;0;12.908233844663997
345;2018;13.321215875492413;10.859018228147887;5.0;22.0;81.8;113.0;4200.0;1197;0;0;1;0;0;1;0;0;0;0;12.631959184764208
346;2016;12.721888795877375;10.596659732783579;5.0;20.63;67.0;104.0;4000.0;1198;0;0;1;0;0;1;0;0;0;0;12.714041433189692
347;2015;12.983101310070822;10.596659732783579;5.0;18.9;82.0;114.0;4000.0;1197;0;0;1;0;0;1;0;0;0;0;12.924926028696715
348;2018;14.914123179965662;10.463131911491967;7.0;14.24;174.5;420.0;2000.0;2755;1;0;0;1;0;1;0;0;0;0;13.45816790093806
349;2018;12.873904582205107;9.472781556562168;5.0;20.71;53.26;72.0;4386.0;799;0;0;1;0;0;1;0;0;0;0;12.81606783118165
350;2012;12.691583538230217;10.596659732783579;5.0;18.5;86.8;109.0;4500.0;1198;0;0;1;0;0;1;0;0;0;0;13.09893035734497
351;2019;13.369225017834633;9.210440366976517;5.0;17.0;73.75;110.0;3750.0;1198;0;0;1;0;0;1;0;0;0;0;13.102431880226229
352;2012;13.017005083966255;9.105090961257085;5.0;16.95;97.7;134.0;4000.0;1498;0;0;1;0;0;1;0;0;0;0;12.967493161483898
353;2013;12.899222326086994;11.156264806643742;5.0;23.59;67.06;170.0;2100.0;1364;1;0;0;0;0;1;0;1;0;0;13.379558376006504
354;2009;12.278397958261774;11.002116507732017;5.0;20.36;78.9;111.8;4000.0;1197;0;0;1;0;0;1;0;0;0;0;12.730722498889264
355;2014;13.25339339419516;10.596659732783579;5.0;20.45;83.8;200.0;1900.0;1461;1;0;0;0;0;1;0;0;0;0;12.945342182009343
356;2012;13.429849547739444;11.440365524765756;7.0;15.1;140.0;330.0;2200.0;2179;1;0;0;0;0;1;0;0;0;0;13.271083023087508
357;2008;12.691583538230217;11.289794413577894;7.0;12.8;102.0;199.92;2400.0;2494;1;0;0;1;0;1;1;0;0;0;13.39269409193225
358;2011;11.918397239722838;10.819798284210286;5.0;15.64;64.08;100.0;2700.0;1193;0;0;1;1;0;1;0;1;0;0;12.56129875024486
359;2013;13.444448325847754;11.127277689932466;5.0;14.5;147.5;177.5;4700.0;1797;0;0;1;0;0;0;0;0;0;0;12.70692796495388
360;2013;14.253766134056512;10.12667110305036;5.0;14.84;170.0;400.0;2100.0;2143;1;0;0;1;0;0;0;0;0;0;14.419429050322215
361;2012;11.06665398721974;9.798182590890704;4.0;25.4;37.5;51.0;4000.0;624;0;0;1;0;0;1;0;0;0;0;12.448774434193897
362;2013;12.429220196836383;11.695255355062795;5.0;23.08;63.1;160.0;2000.0;1461;1;0;0;1;0;1;0;0;0;0;12.845457141964781
363;2005;11.082157933374816;10.463131911491967;5.0;18.9;67.1;90.0;3500.0;998;0;0;1;1;0;1;0;0;0;0;12.542333892065521
364;2016;13.217675375388819;11.002116507732017;5.0;26.59;74.0;190.0;2000.0;1248;1;0;0;1;0;1;0;1;0;0;12.761913880193784
365;2010;11.849404844423074;11.156264806643742;5.0;20.36;78.9;111.7;4000.0;1197;0;0;1;1;0;1;1;0;0;0;12.835590726397676
366;2016;12.611541086966115;10.308985993422082;5.0;25.17;53.3;72.0;4386.0;799;0;0;1;1;0;1;0;0;0;0;12.83593144251617
367;2016;13.592368256649284;11.156264806643742;5.0;16.34;189.3;250.0;3275.0;1798;0;0;1;1;0;0;0;0;0;0;12.901916712417995
368;2015;13.12834743715147;11.608244735642321;7.0;14.1;147.94;320.0;2250.0;2179;1;0;0;1;0;1;0;0;0;0;12.432897535539139
369;2019;15.150511887854474;9.90353755128617;5.0;18.0;190.0;400.0;3760.0;1969;1;0;0;1;0;0;0;0;0;0;15.28604434050849
370;2016;14.508658238524095;11.128585638477013;5.0;19.16;157.7;213.0;4500.0;2494;0;0;1;0;1;0;0;0;0;0;13.510987513635197
371;2013;12.323860125621126;10.97411180466407;5.0;21.79;67.05;90.0;3500.0;998;0;0;1;0;1;1;0;0;0;0;12.697747833528057
372;2018;13.51440681653079;10.566639335560673;5.0;27.39;74.0;190.0;2000.0;1248;1;0;0;0;0;1;0;0;0;0;12.561255865416705
373;2016;13.217675375388819;10.941907417643346;5.0;18.2;88.7;110.0;4800.0;1199;0;0;1;0;1;1;0;0;0;0;13.15705129458066
374;2013;13.527829818844937;11.281359040644935;7.0;12.99;100.6;200.0;2400.0;2494;1;0;0;0;1;1;0;1;0;0;13.391833358841957
375;2019;13.384729180332174;8.634442751466477;5.0;22.0;81.8;113.0;4200.0;1197;0;0;1;0;1;0;0;0;0;0;12.65599736932272
