Id;MSSubClass;OverallQual;OverallCond;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;GarageCars;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;MiscVal;AgeConstruction;AgeLastRenovation;Neighborhood;Condition1;Condition2;HouseStyle;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;Foundation;BsmtFinType1;BsmtFinType2;Heating;Functional;GarageType;SaleType;SaleCondition;SalePrice;MSZoning_FV;MSZoning_RH;MSZoning_RL;MSZoning_RM;Street_Pave;LotShape_IR2;LotShape_IR3;LotShape_Reg;LandContour_HLS;LandContour_Low;LandContour_Lvl;LotConfig_CulDSac;LotConfig_FR2;LotConfig_FR3;LotConfig_Inside;LandSlope_Mod;LandSlope_Sev;BldgType_2fmCon;BldgType_Duplex;BldgType_Twnhs;BldgType_TwnhsE;ExterQual_Fa;ExterQual_Gd;ExterQual_TA;ExterCond_Fa;ExterCond_Gd;ExterCond_Po;ExterCond_TA;BsmtQual_Fa;BsmtQual_Gd;BsmtQual_TA;BsmtCond_Gd;BsmtCond_Po;BsmtCond_TA;BsmtExposure_Gd;BsmtExposure_Mn;BsmtExposure_No;HeatingQC_Fa;HeatingQC_Gd;HeatingQC_Po;HeatingQC_TA;CentralAir_Y;Electrical_FuseF;Electrical_FuseP;Electrical_Mix;Electrical_SBrkr;KitchenQual_Fa;KitchenQual_Gd;KitchenQual_TA;GarageFinish_RFn;GarageFinish_Unf;GarageQual_Fa;GarageQual_Gd;GarageQual_Po;GarageQual_TA;GarageCond_Fa;GarageCond_Gd;GarageCond_Po;GarageCond_TA;PavedDrive_P;PavedDrive_Y
38;20;5;6;650.0;1213.0;0.0;84.0;1297.0;0;0;1297;0.0;1.0;1;0;3;2.0;0;0;0;0;0;0;0;55;19;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;153000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
39;20;5;7;0.0;731.0;0.0;326.0;1057.0;0;0;1057;1.0;0.0;1;0;3;1.0;0;52;0;0;0;0;0;57;3;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;146526.62376237623;109000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1
40;90;4;5;0.0;0.0;0.0;0.0;0.0;0;0;1152;0.0;0.0;2;0;2;0.0;0;0;0;0;0;0;0;53;53;128219.7;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;107385.55;168112.38732394367;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;104125.0;82000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0
41;20;6;5;101.0;643.0;0.0;445.0;1088.0;0;0;1324;0.0;0.0;2;0;3;2.0;0;138;0;0;0;0;0;41;41;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;146889.24812030076;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;146526.62376237623;160000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
42;20;5;6;0.0;967.0;0.0;383.0;1350.0;0;0;1328;0.0;1.0;1;1;2;1.0;0;104;0;0;0;0;0;48;48;242247.44736842104;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;149493.6554054054;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;170000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0
43;85;5;7;0.0;747.0;93.0;0.0;840.0;0;0;884;1.0;0.0;1;0;2;2.0;240;0;0;0;0;0;0;24;24;186555.7966101695;184495.49206349207;181169.40553633217;135074.48648648648;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;161573.06818181818;164364.13043478262;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;144000.0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1
44;20;5;6;0.0;280.0;491.0;167.0;938.0;0;0;938;1.0;0.0;1;0;3;1.0;145;0;0;0;0;0;0;33;28;197965.77333333335;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;151852.7027027027;151101.0;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;130250.0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
45;20;5;6;0.0;179.0;506.0;465.0;1150.0;0;0;1150;1.0;0.0;1;0;3;1.0;0;0;0;0;0;0;0;47;47;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;194573.0;148386.0659898477;149805.714511041;161573.06818181818;151101.0;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;141000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
46;120;9;5;412.0;456.0;0.0;1296.0;1752.0;0;0;1752;1.0;0.0;2;0;2;2.0;196;82;0;0;0;0;0;5;5;316270.6233766234;184495.49206349207;181169.40553633217;175985.4779614325;218876.93356643355;179803.6792189679;149422.17727272728;149803.17289719626;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;319900.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
47;50;7;5;0.0;1351.0;0.0;83.0;1434.0;631;0;2149;1.0;0.0;1;1;1;2.0;168;43;0;0;198;0;0;6;6;156270.1224489796;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;146526.62376237623;239686.0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
48;20;8;5;0.0;24.0;0.0;1632.0;1656.0;0;0;1656;0.0;0.0;2;0;3;3.0;0;146;0;0;0;0;0;1;1;225379.83720930232;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;249700.0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
49;190;4;5;0.0;0.0;0.0;736.0;736.0;716;0;1452;0.0;0.0;2;0;2;0.0;0;0;102;0;0;0;0;89;1;128225.30088495575;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;132291.07534246575;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;274945.41803278687;272291.752;113000.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0
50;20;5;7;0.0;763.0;0.0;192.0;955.0;0;0;955;1.0;0.0;1;0;3;1.0;0;0;0;0;0;0;0;41;41;136793.13513513515;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;149493.6554054054;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;127000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
51;60;6;6;0.0;182.0;0.0;612.0;794.0;676;0;1470;0.0;1.0;2;0;3;2.0;0;75;0;0;0;0;0;10;10;192854.50632911394;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;177000.0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
52;50;6;6;0.0;0.0;0.0;816.0;816.0;0;360;1176;0.0;0.0;1;0;3;2.0;112;0;0;0;0;0;400;72;56;124834.05172413793;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;114500.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
53;90;5;5;0.0;104.0;712.0;0.0;816.0;0;0;816;1.0;0.0;1;0;2;2.0;106;0;0;0;0;0;0;47;47;100123.78378378379;212400.0;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;151852.7027027027;180982.14285714287;182021.19537815126;183429.14705882352;109962.11111111111;173401.8366219416;175202.21953255427;110000.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
54;20;9;5;0.0;1810.0;0.0;32.0;1842.0;0;0;1842;2.0;0.0;0;1;0;3.0;857;72;0;0;0;0;0;25;19;238772.72727272726;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;390250.0;150655.07692307694;161328.94736842104;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;385000.0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
55;80;5;5;0.0;384.0;0.0;0.0;384.0;0;0;1360;0.0;0.0;1;0;3;2.0;0;50;0;0;0;0;0;52;52;145847.08;184495.49206349207;181169.40553633217;166703.38461538462;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;146385.48387096773;134091.16279069768;173401.8366219416;175202.21953255427;130000.0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
56;20;6;5;272.0;490.0;0.0;935.0;1425.0;0;0;1425;0.0;0.0;2;0;3;2.0;0;0;0;407;0;0;0;44;44;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;168112.38732394367;149805.714511041;149493.6554054054;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;180500.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
57;160;8;5;456.0;649.0;0.0;321.0;970.0;756;0;1739;1.0;0.0;2;1;3;2.0;115;0;0;0;0;0;0;10;9;225379.83720930232;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;146526.62376237623;172500.0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
58;60;7;5;0.0;0.0;0.0;860.0;860.0;860;0;1720;0.0;0.0;2;1;3;2.0;0;70;0;0;0;0;0;2;2;197965.77333333335;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;196500.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
59;60;10;5;1031.0;0.0;0.0;1410.0;1410.0;1519;0;2945;0.0;0.0;3;1;3;3.0;192;0;37;0;0;0;0;0;0;310499.0;184495.49206349207;181169.40553633217;210051.76404494382;218876.93356643355;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;274945.41803278687;272291.752;438780.0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
60;20;5;7;0.0;632.0;0.0;148.0;780.0;0;0;780;0.0;0.0;1;0;2;1.0;196;0;0;0;0;0;0;36;36;197965.77333333335;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;167661.5652173913;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;124900.0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
61;20;6;5;0.0;941.0;0.0;217.0;1158.0;0;0;1158;1.0;0.0;1;1;3;2.0;0;50;0;0;0;0;0;2;2;186555.7966101695;138400.0;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;274945.41803278687;272291.752;158000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1
62;75;5;7;0.0;0.0;0.0;530.0;530.0;530;0;1111;0.0;0.0;1;0;3;1.0;0;0;144;0;0;0;0;87;11;100123.78378378379;184495.49206349207;181169.40553633217;157354.54545454544;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;132291.07534246575;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;101000.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0
63;120;8;5;178.0;24.0;0.0;1346.0;1370.0;0;0;1370;0.0;0.0;2;0;2;2.0;120;49;0;0;0;0;0;1;1;316270.6233766234;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;202500.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
64;70;7;6;0.0;0.0;0.0;576.0;576.0;808;0;1710;0.0;0.0;2;0;3;2.0;12;11;64;0;0;0;0;89;60;128225.30088495575;184396.61538461538;121166.66666666667;210051.76404494382;171483.95617879054;179803.6792189679;162990.0;155905.15384615384;132291.07534246575;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;140000.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
65;60;7;5;573.0;739.0;0.0;318.0;1057.0;977;0;2034;1.0;0.0;2;1;3;2.0;576;36;0;0;0;0;0;12;11;197965.77333333335;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;219500.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
66;60;8;5;344.0;0.0;0.0;1143.0;1143.0;1330;0;2473;0.0;0.0;2;1;4;3.0;192;151;0;0;0;0;0;3;2;316270.6233766234;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;173401.8366219416;175202.21953255427;317000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
67;20;7;5;287.0;912.0;0.0;1035.0;1947.0;0;0;2207;1.0;0.0;2;0;3;2.0;301;0;0;0;0;0;0;40;21;145847.08;225875.0;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;175942.37962962964;168112.38732394367;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;146385.48387096773;194411.47318611987;173401.8366219416;175202.21953255427;180000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1
68;20;7;5;167.0;1013.0;0.0;440.0;1453.0;0;0;1479;1.0;0.0;2;0;3;2.0;144;29;0;0;0;0;0;4;4;197965.77333333335;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;226000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1
69;30;4;6;0.0;0.0;0.0;747.0;747.0;0;0;747;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;65;60;128225.30088495575;135091.66666666666;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149422.17727272728;149803.17289719626;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;80000.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
70;50;7;4;0.0;603.0;0.0;701.0;1304.0;983;0;2287;0.0;0.0;2;0;3;2.0;0;21;114;0;0;0;0;53;53;212565.42857142858;184495.49206349207;181169.40553633217;143116.74025974027;171483.95617879054;179803.6792189679;194573.0;114060.55;149805.714511041;149493.6554054054;182511.3508500773;166632.16666666666;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;225000.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
71;20;7;6;1115.0;1880.0;0.0;343.0;2223.0;0;0;2223;1.0;0.0;2;0;3;2.0;300;0;0;0;0;0;0;34;34;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;175942.37962962964;168112.38732394367;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;244000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
72;20;4;6;0.0;565.0;0.0;280.0;845.0;0;0;845;1.0;0.0;1;0;2;2.0;0;0;0;0;0;0;0;25;1;156270.1224489796;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;163077.45045045044;168112.38732394367;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;129500.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
73;60;7;5;40.0;0.0;0.0;832.0;832.0;833;0;1718;0.0;0.0;2;1;3;2.0;0;94;0;0;291;0;0;11;11;192854.50632911394;184495.49206349207;181169.40553633217;210051.76404494382;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;225230.44204018547;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;185000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
74;20;5;7;104.0;320.0;362.0;404.0;1086.0;0;0;1086;1.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;56;7;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;149841.64563106795;148386.0659898477;149805.714511041;161573.06818181818;151101.0;182021.19537815126;183429.14705882352;194411.47318611987;173401.8366219416;175202.21953255427;144900.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
75;50;3;6;0.0;0.0;0.0;840.0;840.0;765;0;1605;0.0;0.0;2;0;3;1.0;0;0;202;0;0;0;0;95;60;128225.30088495575;184495.49206349207;181169.40553633217;210051.76404494382;148909.0909090909;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;165519.28265524626;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;107400.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
76;180;4;5;0.0;462.0;0.0;0.0;462.0;462;0;988;1.0;0.0;1;0;2;1.0;120;101;0;0;0;0;0;36;36;98576.4705882353;184495.49206349207;181169.40553633217;166703.38461538462;171483.95617879054;179803.6792189679;231690.65573770492;230093.83333333334;149805.714511041;235413.72009569377;182511.3508500773;182021.19537815126;183429.14705882352;254751.73863636365;173401.8366219416;175202.21953255427;91000.0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
77;20;4;7;0.0;228.0;0.0;724.0;952.0;0;0;952;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;52;52;145847.08;184495.49206349207;181169.40553633217;175985.4779614325;171483.95617879054;179803.6792189679;213732.90097087377;214432.46031746033;149805.714511041;161573.06818181818;182511.3508500773;182021.19537815126;183429.14705882352;134091.16279069768;173401.8366219416;175202.21953255427;135750.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1
