Id;MSSubClass;OverallQual;OverallCond;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;GarageCars;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;MiscVal;AgeConstruction;AgeLastRenovation;LotShape;LandSlope;ExterQual;ExterCond;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinType2;HeatingQC;Electrical;KitchenQual;Functional;FireplaceQu;GarageFinish;GarageQual;GarageCond;PavedDrive;SalePrice;MSZoning_FV;MSZoning_RH;MSZoning_RL;MSZoning_RM;LandContour_HLS;LandContour_Low;LandContour_Lvl;LotConfig_CulDSac;LotConfig_FR2;LotConfig_FR3;LotConfig_Inside;Neighborhood_mean_encoded;Condition1_mean_encoded;Condition2_mean_encoded;BldgType_2fmCon;BldgType_Duplex;BldgType_Twnhs;BldgType_TwnhsE;HouseStyle_mean_encoded;RoofStyle_mean_encoded;RoofMatl_mean_encoded;Exterior1st_mean_encoded;Exterior2nd_mean_encoded;MasVnrType_BrkFace;MasVnrType_Stone;Foundation_mean_encoded;Heating_mean_encoded;CentralAir_Y;GarageType_mean_encoded;SaleType_mean_encoded;SaleCondition_mean_encoded
50;20;5;7;0.0;763.0;0.0;192.0;955.0;0;0;955;1.0;0.0;1;0;3;1.0;0;0;0;0;0;0;0;41;41;3;2;3;3;3;3;1;4;1;5;5.0;3;7.0;0;1;3;3;2;127000.0;0;0;1;0;0;0;1;0;0;0;1;136735.8777021264;185645.10135828392;181786.57533163048;0;0;0;0;175632.00433567617;172460.21298146222;180328.70154639747;165924.6362067923;170898.79627764877;1;0;150557.09408192593;183379.8324175265;1;195460.93881503795;173137.4254904336;176668.5533862136
51;60;6;6;0.0;182.0;0.0;612.0;794.0;676;0;1470;0.0;1.0;2;0;3;2.0;0;75;0;0;0;0;0;10;10;1;2;3;3;4;3;3;6;1;4;5.0;3;7.0;0;3;3;3;2;177000.0;0;0;1;0;0;0;1;0;0;0;0;192442.5351468914;185342.4252264006;180346.65423942363;0;0;0;0;211945.25106499073;171874.42798290387;181187.27888790975;214509.24661510298;214698.15549174967;1;0;223212.85714230765;181835.03846975483;1;192551.61345677424;171618.09759147948;173391.98766836285
52;50;6;6;0.0;0.0;0.0;816.0;816.0;0;360;1176;0.0;0.0;1;0;3;2.0;112;0;0;0;0;0;400;72;56;3;2;3;3;3;3;1;1;1;3;5.0;3;7.0;4;1;3;3;2;114500.0;0;0;0;1;0;0;1;0;0;0;1;127272.76161791907;185339.67636358246;180294.34923415282;0;0;0;0;143262.35797024512;171086.416305516;180555.49985537436;151818.2956969044;148114.72249133905;1;0;226712.453410709;183075.90900630533;1;135213.23315015747;171819.5277107734;172742.80170911714
53;90;5;5;0.0;104.0;712.0;0.0;816.0;0;0;816;1.0;0.0;1;0;2;2.0;106;0;0;0;0;0;0;47;47;1;1;2;3;4;3;4;2;6;3;5.0;3;7.0;0;1;3;3;2;110000.0;0;0;0;1;0;0;0;0;0;0;0;98676.38815781818;236763.64313279945;181329.11369389432;0;1;0;0;176390.27504361418;172617.750204168;180894.93046796753;149691.0539532188;145765.38830079656;1;0;149526.19261296993;182450.10365718856;0;110152.2855604279;171824.19545895883;176532.85003896093
54;20;9;5;0.0;1810.0;0.0;32.0;1842.0;0;0;1842;2.0;0.0;0;1;0;3.0;857;72;0;0;0;0;0;25;19;2;2;4;3;5;3;4;6;1;4;5.0;4;7.0;4;3;3;3;2;385000.0;0;0;1;0;0;1;0;0;0;0;1;236754.25214003446;184422.3249670242;182189.20665683615;0;0;0;0;175163.14528724874;171380.0523008145;389914.5703169109;143421.9176488174;158824.91551873888;1;0;150416.08431580383;184168.0088653674;1;195467.07340960903;173146.57663358992;176236.81930110801
55;80;5;5;0.0;384.0;0.0;0.0;384.0;0;0;1360;0.0;0.0;1;0;3;2.0;0;50;0;0;0;0;0;52;52;3;1;3;3;3;3;1;5;1;3;5.0;3;6.0;3;1;3;3;2;130000.0;0;0;1;0;0;0;0;0;0;0;1;146139.92901565105;185546.8952472847;179384.17592169717;0;0;0;0;168263.46379743013;171042.00706611737;181073.60039344474;150598.61160552665;151826.84815340792;1;0;151637.75590392313;181706.0044845645;1;132719.65981983772;173950.47000390617;177389.86921267136
56;20;6;5;272.0;490.0;0.0;935.0;1425.0;0;0;1425;0.0;0.0;2;0;3;2.0;0;0;0;407;0;0;0;44;44;2;2;3;3;3;3;1;4;1;4;5.0;3;7.0;4;2;3;3;2;180500.0;0;0;1;0;0;0;1;0;0;0;1;145200.79498565238;185286.20371102935;180365.24306007926;0;0;0;0;174793.60331782035;171977.61858646342;178020.51482892266;160278.96089846134;167724.30225483584;1;0;149438.82762947946;180779.30783961527;1;193309.94684983787;173038.2281559869;176686.02484691434
57;160;8;5;456.0;649.0;0.0;321.0;970.0;756;0;1739;1.0;0.0;2;1;3;2.0;115;0;0;0;0;0;0;10;9;3;2;4;3;4;3;1;6;1;5;5.0;4;7.0;0;3;3;3;2;172500.0;1;0;0;0;0;0;1;0;0;0;1;225416.6152757857;182831.5651997592;179552.9805762513;0;0;1;0;210017.8280893025;172605.7286692999;179545.39922988656;148758.92798065147;149837.1366503717;1;0;225817.05816722385;183146.666336672;1;192354.58189851098;173972.73266295914;149717.90553968961
58;60;7;5;0.0;0.0;0.0;860.0;860.0;860;0;1720;0.0;0.0;2;1;3;2.0;0;70;0;0;0;0;0;2;2;2;2;4;3;4;3;1;1;1;5;5.0;4;7.0;0;2;3;3;2;196500.0;0;0;1;0;0;0;1;0;0;0;0;201412.62121537406;186193.09216995476;182433.74328144334;0;0;0;0;211959.955725134;173991.0780921723;179231.54065962308;213308.4776146984;213467.6601501405;1;0;225990.4780098307;183456.35946935933;1;194604.84715393445;174470.1972899322;174980.9454428213
59;60;10;5;1031.0;0.0;0.0;1410.0;1410.0;1519;0;2945;0.0;0.0;3;1;3;3.0;192;0;37;0;0;0;0;0;0;1;2;5;3;5;3;4;1;1;5;5.0;4;7.0;4;3;3;3;2;438780.0;0;0;1;0;1;0;0;1;0;0;0;314664.870822533;186012.45810820072;182950.4318865285;0;0;0;0;211195.37323992178;215450.63551763524;178874.3935477514;212225.35879704746;213947.50161213567;1;0;225866.0560558088;182400.72344857155;1;250810.16471241537;273223.3248672696;269027.9583301599
60;20;5;7;0.0;632.0;0.0;148.0;780.0;0;0;780;0.0;0.0;1;0;2;1.0;196;0;0;0;0;0;0;36;36;3;2;3;3;3;3;3;5;1;5;5.0;3;7.0;0;1;3;3;2;124900.0;0;0;1;0;0;0;0;0;0;0;1;200462.69028708606;184856.27994097793;181409.6789673954;0;0;0;0;176917.57612443808;174327.01774971143;180627.5268713605;166217.07955744097;169981.21122490772;1;0;150658.63844082784;182608.6337858635;1;136060.3591336516;174479.59227407572;177298.9924786077
61;20;6;5;0.0;941.0;0.0;217.0;1158.0;0;0;1158;1.0;0.0;1;1;3;2.0;0;50;0;0;0;0;0;2;2;3;2;3;3;4;3;1;5;1;5;5.0;4;7.0;0;1;3;3;2;158000.0;0;0;1;0;0;0;1;0;0;0;1;187478.59407662592;137572.49999309168;180611.88297983413;0;0;0;0;176099.63743837771;172198.15183801108;179064.1314035381;213499.70319915714;212270.38079193374;1;0;226597.14485837138;181252.53979511996;1;135449.72735214213;273175.29420495074;269445.31870707555
62;75;5;7;0.0;0.0;0.0;530.0;530.0;530;0;1111;0.0;0.0;1;0;3;1.0;0;0;144;0;0;0;0;87;11;3;2;3;3;3;2;1;1;1;3;5.0;2;7.0;0;1;3;3;0;101000.0;0;0;0;1;0;0;1;0;0;0;1;101508.36155178586;185323.74323763957;180711.59268758123;0;0;0;0;139281.3973625271;172226.647379038;181438.37442763048;148358.59777904899;150357.5754392348;1;0;130903.22990238592;183496.27401642883;0;132950.89436841864;173828.7824684361;176411.89727402516
63;120;8;5;178.0;24.0;0.0;1346.0;1370.0;0;0;1370;0.0;0.0;2;0;2;2.0;120;49;0;0;0;0;0;1;1;2;2;4;3;4;4;2;6;1;5;5.0;4;7.0;4;2;3;3;2;202500.0;0;0;1;0;0;0;1;0;0;0;1;315986.31979963894;185887.31058622658;179597.18761890178;0;0;0;1;174180.7287893587;172489.075560778;181350.74113068305;211817.03225877072;211761.30839542186;0;1;223557.54433848942;180470.50163615597;1;193187.3119518327;173540.42728394773;176343.55063165666
64;70;7;6;0.0;0.0;0.0;576.0;576.0;808;0;1710;0.0;0.0;2;0;3;2.0;12;11;64;0;0;0;0;89;60;2;2;3;3;3;3;1;1;1;4;5.0;3;7.0;0;1;3;3;2;140000.0;0;0;0;1;0;0;0;0;0;0;1;129942.7810353553;184942.75889203185;117076.68108978473;0;0;0;0;209330.66402324423;172148.44153330682;180849.89478837987;164352.44660219835;150784.4151692234;1;0;133214.10074572067;179581.2259080696;1;135695.19378295192;170879.24166742913;173494.34610901817
65;60;7;5;573.0;739.0;0.0;318.0;1057.0;977;0;2034;1.0;0.0;2;1;3;2.0;576;36;0;0;0;0;0;12;11;3;2;3;3;4;3;1;6;1;5;5.0;4;7.0;0;2;3;3;2;219500.0;0;0;1;0;0;0;1;0;0;0;1;195327.13812698203;184981.4596190703;182635.48897935165;0;0;0;0;208202.6683150155;170770.14083954322;179771.10212688596;215242.185666235;216899.55563241304;1;0;226651.67512805125;182771.85712087207;1;194324.27634919362;174191.82608878775;174766.76660831046
66;60;8;5;344.0;0.0;0.0;1143.0;1143.0;1330;0;2473;0.0;0.0;2;1;4;3.0;192;151;0;0;0;0;0;3;2;3;2;4;3;5;3;3;1;1;5;5.0;4;7.0;4;2;3;3;2;317000.0;0;0;1;0;0;0;1;0;0;0;1;317916.8826586687;183844.23733435236;182986.8443126662;0;0;0;0;208922.3392654512;171188.62980251227;179666.62009524723;213958.70812896822;213360.18512682614;1;0;224845.4984529993;183038.53650929517;1;263876.49030905566;172299.54224516137;177018.7037990278
67;20;7;5;287.0;912.0;0.0;1035.0;1947.0;0;0;2207;1.0;0.0;2;0;3;2.0;301;0;0;0;0;0;0;40;21;3;2;3;3;4;3;4;6;1;3;5.0;3;6.0;4;2;3;3;2;180000.0;0;0;1;0;0;0;1;0;0;0;1;144867.36623297798;239362.30042697454;180584.6499299308;0;0;0;0;175267.85169958437;171845.81012836183;180862.2825861221;176695.06160599913;169303.96361081224;1;0;151252.41787175523;181211.12497899384;1;192563.16174252928;174729.82978332258;175699.71927888927
68;20;7;5;167.0;1013.0;0.0;440.0;1453.0;0;0;1479;1.0;0.0;2;0;3;2.0;144;29;0;0;0;0;0;4;4;2;2;4;3;4;3;3;6;1;5;5.0;4;7.0;0;2;3;3;2;226000.0;0;0;1;0;0;0;1;0;0;0;1;200783.7745743536;182723.4149390692;181014.2239584608;0;0;0;0;173149.36278720622;172163.43580374424;180717.92176020241;210616.96824938015;212699.75982594478;1;0;224996.62074888937;179669.12932406386;1;191058.8138367385;172301.21661660497;172934.2795091222
69;30;4;6;0.0;0.0;0.0;747.0;747.0;0;0;747;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;65;60;3;2;3;4;3;3;1;1;1;3;5.0;3;7.0;0;1;3;3;2;80000.0;0;0;0;1;0;0;1;0;0;0;0;130935.72546434906;137433.50684171263;181084.90858163973;0;0;0;0;177041.8284358544;171562.261253491;180654.73743647157;149726.70748364346;151342.04074822261;1;0;150044.60450288487;180589.7051577863;1;194411.82830558132;173804.34539099492;173894.49107187075
70;50;7;4;0.0;603.0;0.0;701.0;1304.0;983;0;2287;0.0;0.0;2;0;3;2.0;0;21;114;0;0;0;0;53;53;3;2;4;3;3;3;1;4;1;3;5.0;3;7.0;3;3;3;3;2;225000.0;0;0;1;0;0;0;1;0;0;0;0;215989.2255340553;183411.9483705456;181376.726750763;0;0;0;0;143168.10182279203;172068.12486187424;179288.3792487996;189964.39525671315;113267.77863552624;1;0;152415.6757620896;169415.87757118815;1;194881.7010593201;174859.22037089494;174948.63514198724
71;20;7;6;1115.0;1880.0;0.0;343.0;2223.0;0;0;2223;1.0;0.0;2;0;3;2.0;300;0;0;0;0;0;0;34;34;2;2;3;4;4;3;4;5;1;5;5.0;3;7.0;4;3;3;3;2;244000.0;0;0;1;0;0;0;1;0;0;0;1;144492.09679188312;183519.61336322455;179840.04160593945;0;0;0;0;172923.66754883257;170509.87496093224;177568.02698395963;172088.90580691028;166334.79099732373;1;0;148656.94047221323;179821.00699789467;1;193368.60088112295;173030.63615764148;174811.28109165383
72;20;4;6;0.0;565.0;0.0;280.0;845.0;0;0;845;1.0;0.0;1;0;2;2.0;0;0;0;0;0;0;0;25;1;3;2;3;3;3;3;1;5;1;3;5.0;3;7.0;0;1;3;3;2;129500.0;0;0;1;0;0;0;1;0;0;0;0;157510.86309708687;185068.9172846054;182749.79177201402;0;0;0;0;175909.89570386047;172210.3406069176;179745.80466479104;165549.04655214646;169689.131583573;1;0;150114.7765785299;183175.53643909484;1;133277.49512790728;174226.3393944635;176389.4300960098
73;60;7;5;40.0;0.0;0.0;832.0;832.0;833;0;1718;0.0;0.0;2;1;3;2.0;0;94;0;0;291;0;0;11;11;2;2;3;3;4;3;1;1;1;4;5.0;3;7.0;3;3;3;3;2;185000.0;0;0;1;0;0;0;1;0;0;0;0;193120.01162020297;184830.5448704619;180164.28416140692;0;0;0;0;208968.0667940898;173827.5889904614;179822.8875762561;215207.91081216693;213619.0207640283;1;0;226125.18940847449;181942.99097914505;1;194000.68292142032;172859.66028602907;174653.58212793607
74;20;5;7;104.0;320.0;362.0;404.0;1086.0;0;0;1086;1.0;0.0;1;0;3;2.0;0;0;0;0;0;0;0;56;7;3;2;3;3;3;3;1;5;4;4;5.0;3;7.0;0;1;3;3;2;144900.0;0;0;1;0;0;0;1;0;0;0;1;145968.79728309027;184045.2548838827;179159.85897283733;0;0;0;0;175815.34190979088;170542.93402355755;178482.386816015;152266.9197747134;148993.5476066816;1;0;149409.22577261156;180883.76844896114;1;193460.37165247867;171679.35964789416;172476.52376465045
75;50;3;6;0.0;0.0;0.0;840.0;840.0;765;0;1605;0.0;0.0;2;0;3;1.0;0;0;202;0;0;0;0;95;60;3;2;4;4;2;3;1;1;1;4;5.0;3;7.0;0;1;3;3;2;107400.0;0;0;0;1;0;0;1;0;0;0;0;129175.37134942137;184919.25851076996;181453.25016572757;0;0;0;0;212674.21860556316;159488.0554328194;179338.73026481306;210628.19375977252;212715.04264962568;1;0;150539.07619213095;183041.97827250767;0;135789.8740195666;171829.93576168164;175880.57838472023
76;180;4;5;0.0;462.0;0.0;0.0;462.0;462;0;988;1.0;0.0;1;0;2;1.0;120;101;0;0;0;0;0;36;36;3;2;3;3;4;3;4;6;1;3;5.0;3;7.0;0;1;3;3;2;91000.0;0;0;0;1;0;0;1;0;0;0;1;99003.25206985435;183100.19680726813;181809.9770578234;0;0;1;0;167882.9413147808;170908.5633552388;180888.91381843065;234202.74429977863;229994.176315264;1;0;149487.90051331202;182590.9059809087;1;257355.61878685595;172111.80514776742;176218.94110510914
77;20;4;7;0.0;228.0;0.0;724.0;952.0;0;0;952;0.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;52;52;2;2;3;3;3;3;1;5;1;5;4.0;3;7.0;0;1;3;3;2;135750.0;0;0;1;0;0;0;1;0;0;0;1;145620.16075595925;185212.07778570996;181446.28852477242;0;0;0;0;177327.13821634583;173472.64589326168;180732.1755525451;212704.34834090603;212741.60584838965;1;0;150525.4353047623;183465.04745596825;1;135820.89772642733;173100.1226140121;175874.44184198615
78;50;5;5;0.0;336.0;41.0;295.0;672.0;213;0;1285;1.0;0.0;1;0;2;1.0;0;0;0;0;0;0;0;60;7;3;2;3;3;3;3;1;4;6;3;5.0;3;6.0;0;1;3;3;2;127000.0;0;0;0;1;0;0;1;0;0;0;1;126046.57539194758;184381.3669045866;181114.50539269438;0;0;0;0;144073.7189253812;171494.8906273207;179247.88629430614;147155.75603107852;147671.47774404235;1;0;151060.39645549693;181449.40435442276;1;134052.88551771967;175269.63165503822;176156.5412971259
79;90;4;5;0.0;0.0;0.0;1768.0;1768.0;0;0;1768;0.0;0.0;2;0;4;0.0;0;0;0;0;0;0;0;42;42;3;2;3;3;3;3;1;1;1;3;5.0;3;7.0;0;0;0;0;2;136500.0;0;0;1;0;0;0;1;0;0;0;1;136978.17364230892;185071.5499849109;182488.40339079796;0;1;0;0;174700.81496159796;220325.96609184472;181952.9575164027;164291.14260753084;171064.94126898944;1;0;150829.17556391296;183108.8325449597;0;196144.77370048536;174301.2914315608;175786.7211102387
80;50;5;6;0.0;0.0;0.0;440.0;440.0;548;0;1230;0.0;0.0;1;1;2;2.0;74;0;128;0;0;0;0;99;28;3;2;3;3;3;3;1;1;1;4;5.0;3;7.0;0;1;3;3;2;110000.0;0;0;0;1;0;0;1;0;0;0;0;130892.14441397075;183212.76392031362;181065.69525620437;0;0;0;0;212191.8424715036;171115.01455631354;179969.67954538035;150404.94625017585;149765.4654703229;1;0;226234.23931705664;182783.9058578969;1;133408.251159995;172343.66239372845;176231.545897107
81;60;6;6;576.0;448.0;0.0;448.0;896.0;960;0;2142;0.0;0.0;2;1;4;1.0;0;72;0;0;252;0;0;41;41;3;2;3;4;4;3;1;3;1;3;5.0;4;7.0;4;3;3;3;2;193500.0;0;0;1;0;0;0;1;0;0;0;0;144882.4921609877;184154.34614483957;179512.23374801615;0;0;0;0;210965.0971056492;169402.53467513985;180251.60987351622;210791.46788662524;212019.6378910631;1;0;147590.39160787573;180519.4547330336;1;193777.45124261247;172757.71720081594;172700.53665055416
82;120;6;5;443.0;1201.0;0.0;36.0;1237.0;0;0;1337;1.0;0.0;2;0;2;2.0;0;199;0;0;0;0;0;8;8;3;2;3;4;5;4;1;6;1;5;5.0;3;7.0;0;3;3;3;2;153500.0;0;0;0;1;0;0;1;0;1;0;0;158199.76994587888;186372.1413019214;182369.52131552316;0;0;0;1;174567.5871313469;219006.31635781148;179428.40599637936;212490.2991656434;213444.27621098718;1;0;226068.56839586177;182371.5950010983;1;197035.08212566364;174990.39916829005;175097.43336047776
83;20;8;5;468.0;33.0;0.0;1530.0;1563.0;0;0;1563;0.0;0.0;2;0;3;3.0;144;99;0;0;0;0;0;1;1;3;2;3;3;4;3;1;6;1;5;5.0;4;7.0;4;2;3;3;2;245000.0;0;0;1;0;0;0;1;0;0;0;1;228963.12758440492;185658.18673826972;179991.6713649419;0;0;0;0;176444.751184844;172466.5504726983;179812.2754889785;213942.43055171843;213988.4225471331;0;1;226260.85431227475;181892.26868624325;1;192209.81821250528;174194.8215541628;174279.15969592775
84;20;5;5;66.0;0.0;0.0;1065.0;1065.0;0;0;1065;0.0;0.0;1;1;3;2.0;74;0;0;0;0;0;0;47;47;2;2;3;3;3;3;1;1;1;4;5.0;3;7.0;0;1;3;3;2;126500.0;0;0;1;0;0;0;1;0;0;0;1;144567.26006159853;183394.32998079588;180812.01448622742;0;0;0;0;177029.14085072017;172087.31688617123;180094.0064403104;148099.09947564302;149182.23623638303;0;0;150653.41195714317;182366.9915013645;1;134073.7383970769;144473.82518367373;175091.89087976096
85;80;7;5;22.0;0.0;0.0;384.0;384.0;670;0;1474;0.0;0.0;2;1;3;2.0;120;72;0;0;0;0;700;14;13;2;2;3;3;4;3;1;1;1;4;5.0;3;7.0;3;3;3;3;2;168500.0;0;0;1;0;0;0;1;0;0;0;1;192838.49422948455;183680.8398415358;182446.17697318314;0;0;0;0;163805.13596428756;171422.48362491876;178391.62749213798;162066.09037322478;167229.42271056602;1;0;227453.67639865036;183675.8824430291;1;262717.0490659868;173548.32029355675;173677.29980542167
86;60;8;5;284.0;0.0;0.0;1288.0;1288.0;1116;0;2417;0.0;0.0;2;1;4;2.0;127;82;0;0;0;0;0;15;14;3;2;4;3;4;3;1;1;1;5;5.0;4;7.0;3;1;3;3;2;260000.0;0;0;1;0;0;0;1;0;0;0;0;336618.4872225279;183542.65378527064;180872.74411258663;0;0;0;0;211527.9460864393;221922.72531555142;181194.75708580168;162742.6907438505;167162.6998005409;1;0;148472.04182165055;180751.49537203897;1;196091.5492653361;173178.4525291752;175134.429838808
87;60;6;5;0.0;0.0;0.0;684.0;684.0;876;0;1560;0.0;0.0;2;1;3;2.0;100;38;0;0;0;0;0;4;4;1;2;4;3;4;3;3;1;1;5;5.0;4;7.0;4;3;3;3;2;174000.0;0;0;1;0;0;0;1;0;0;0;1;189464.07309568123;185582.66918350096;180834.09164229225;0;0;0;0;209908.03127533832;170046.9830372553;178093.22334426086;215007.43364766554;216785.7263586162;1;0;224759.13909945323;181125.1927457788;1;250627.518849999;174948.29966217218;174168.401871537
88;160;6;5;76.0;0.0;0.0;612.0;612.0;612;0;1224;0.0;0.0;2;1;2;2.0;0;234;0;0;0;0;0;0;0;3;2;4;3;4;3;3;1;1;5;5.0;4;7.0;0;2;3;3;2;164500.0;1;0;0;0;0;0;1;0;0;0;0;229049.08185724163;183031.90986394935;181236.14194845423;0;0;0;1;209215.6698322978;170609.91428533805;181163.10973137905;212402.13516627005;212328.7211313738;0;1;226692.95656786964;182452.37085474594;1;135218.81660303814;277603.62369779806;272394.12898995733
89;50;3;2;0.0;0.0;0.0;1013.0;1013.0;0;513;1526;0.0;0.0;1;0;2;0.0;0;0;156;0;0;0;0;94;27;2;2;2;2;3;2;1;1;1;3;5.0;2;7.0;0;0;0;0;0;85000.0;0;0;0;0;0;0;1;0;0;0;0;100759.20767931532;144594.47735824517;140555.78023069148;0;0;0;0;143468.40419139384;216188.68561247046;180710.8604886629;179690.89353079608;169050.36841223872;1;0;151991.6848773391;181151.28245440306;0;194756.34816346312;139282.24058065456;139473.7667448691
90;20;4;5;0.0;588.0;0.0;402.0;990.0;0;0;990;1.0;0.0;1;0;3;0.0;0;0;0;0;0;0;0;13;12;3;2;3;3;4;3;1;6;1;5;5.0;3;7.0;0;0;0;0;2;123600.0;0;0;1;0;0;0;1;0;0;0;1;198710.61738672582;185058.2173210647;182793.612541667;0;0;0;0;175604.77901021444;172528.90944723607;178881.50772588907;216683.25003890635;213516.7284855422;1;0;224494.46680965583;181745.6894883511;1;194740.2546079865;172538.18689690187;173568.57915374474
91;20;4;5;0.0;0.0;0.0;0.0;0.0;0;0;1040;0.0;0.0;1;0;2;2.0;0;29;0;0;0;0;0;56;56;3;2;3;3;0;0;0;0;0;3;4.0;3;7.0;0;1;3;3;2;109900.0;0;0;1;0;0;0;1;0;0;0;1;146945.6976644544;183651.1553202391;182251.26319128543;0;0;0;0;174194.16331389325;171961.64644546426;179462.4370322342;189853.4068402393;146722.24898528124;1;0;105363.83075096959;183167.3249266884;1;133597.2871111694;174134.29028637163;175338.16372807338
92;20;5;3;203.0;600.0;0.0;635.0;1235.0;0;0;1235;0.0;0.0;1;0;2;2.0;0;0;0;0;0;0;0;45;45;3;2;3;3;3;3;1;3;1;3;5.0;3;7.0;0;1;3;3;2;98600.0;0;0;1;0;0;0;1;0;0;0;1;145298.65915559154;185637.8845809861;182492.514225353;0;0;0;0;174678.45873342076;221362.81814776597;180839.0677471059;163831.24460731493;168647.96829853352;0;0;150569.84439553163;181021.72907710928;1;193953.07037380742;175838.89085629047;147373.01515796047
93;30;5;7;0.0;713.0;0.0;163.0;876.0;0;0;964;1.0;0.0;1;0;2;2.0;0;0;44;0;0;0;0;88;3;2;2;3;4;4;3;1;5;1;5;5.0;3;7.0;0;1;3;3;2;163500.0;0;0;1;0;1;0;0;0;0;0;1;214068.93029977984;185620.32519836148;181516.12441307565;0;0;0;0;174282.46606642526;169856.750339165;181281.42713244812;152079.89630518315;150213.33415783604;1;0;133894.35971733523;181593.33033593913;1;133641.6653863954;172011.56281317078;175879.3529565518
94;190;6;6;0.0;1046.0;0.0;168.0;1214.0;1031;0;2291;0.0;1.0;2;0;4;2.0;0;0;0;0;99;0;0;97;9;3;2;3;3;3;2;2;3;1;5;5.0;3;7.0;4;1;3;3;2;133900.0;0;0;0;0;0;0;1;0;0;0;0;130393.1747606477;184462.50516810254;180668.51587322075;1;0;0;0;160976.90988691014;219807.15444436396;178290.45644157683;149063.62284652446;151938.352924196;1;0;133419.4976851867;168589.14825622807;0;136735.66522671285;173659.9041696478;172983.2728798049
95;60;6;5;0.0;648.0;0.0;176.0;824.0;881;0;1786;1.0;0.0;2;1;3;2.0;0;162;0;0;0;0;0;10;10;2;2;3;4;4;3;1;6;1;5;5.0;4;7.0;0;2;3;3;2;204750.0;0;0;1;0;0;0;1;0;0;0;1;196453.2925023971;183759.11315309966;181337.10973726815;0;0;0;0;209512.71520885616;171402.43847130408;178072.75587299667;214025.0484403406;214661.70515350034;1;0;222730.95827219827;181321.26474927194;1;192910.7165282798;174309.34520202648;176575.44796108757
96;60;6;8;68.0;310.0;0.0;370.0;680.0;790;0;1470;0.0;0.0;2;1;3;2.0;232;63;0;0;0;0;480;16;16;1;2;5;4;4;4;1;5;1;4;5.0;3;7.0;3;3;3;3;2;185000.0;0;0;1;0;0;0;1;0;0;0;0;192419.90078940007;185553.23081922173;180389.6363304163;0;0;0;0;209163.65864314648;172009.7208044413;177879.07007030593;213377.89881773645;213058.33598108977;1;0;223491.93775071975;181263.02792720168;1;250105.37482153124;173639.7478444783;175976.23809027442
97;20;7;5;183.0;1162.0;0.0;426.0;1588.0;0;0;1588;0.0;0.0;2;0;3;2.0;158;29;0;0;0;0;0;7;7;2;2;4;3;4;3;3;5;1;5;5.0;4;7.0;0;2;3;3;2;214000.0;0;0;1;0;0;0;1;0;0;0;1;195922.80901547972;182897.38581745207;182608.9038499489;0;0;0;0;177139.67978569173;172164.5534803513;180000.47937955311;212677.6340672688;212905.4137390514;1;0;223420.88436754968;183219.7960919813;1;195053.32200819012;174366.09635498343;175366.9597690612
98;20;4;5;48.0;520.0;0.0;440.0;960.0;0;0;960;1.0;0.0;1;0;3;1.0;120;0;0;0;0;0;0;42;42;3;2;3;3;3;3;1;3;1;3;3.0;3;7.0;0;3;3;3;1;94750.0;0;0;1;0;1;0;0;0;0;0;1;128415.23455480182;184123.85137881798;181475.66716383942;0;0;0;0;177213.29798581844;215511.4018101577;180085.66762389164;164016.7099495184;169053.87320406229;1;0;149387.35888966246;182900.37015780245;1;195289.7184242982;173680.6067566301;176789.53939407167
99;30;5;5;0.0;108.0;0.0;350.0;458.0;0;0;835;0.0;0.0;1;0;2;1.0;0;0;77;0;0;0;400;90;60;3;2;3;3;3;3;1;5;1;2;5.0;3;7.0;0;1;2;3;2;83000.0;0;0;1;0;0;0;1;0;0;0;0;126956.64722196743;185381.49731828584;180496.2143102917;0;0;0;0;175250.0481502956;170065.5231251571;179503.22644202295;151906.39824555902;146831.5295635542;1;0;131694.3307582359;181296.340955048;0;154380.3040477264;146855.04292335568;145348.45800908442
100;20;4;5;0.0;569.0;0.0;381.0;950.0;0;0;1225;1.0;0.0;1;1;3;0.0;352;0;0;0;0;0;400;51;51;2;2;3;3;3;3;1;5;1;2;5.0;3;7.0;0;0;0;0;2;128950.0;0;0;1;0;0;0;1;0;0;0;1;148610.65254330952;184195.31741756643;181560.11731442466;0;0;0;0;177659.78723246278;169679.23344254517;181585.3466962981;175602.64282415583;168461.26363781554;1;0;148732.89690101077;182466.62511176817;1;195283.33961971768;174657.94686508796;174845.39599247172
